Date,High,Low,Open,Close,Volume,Adj Close
2008-03-05,17.87714195251465,17.464284896850586,17.654285430908203,17.784286499023438,305459000,15.520580291748047
2008-03-06,18.214284896850586,17.25857162475586,17.801427841186523,17.275714874267578,368424700,15.076741218566895
2008-03-07,17.568571090698242,17.007143020629883,17.20142936706543,17.464284896850586,307615700,15.241314888000488
2008-03-10,17.637142181396484,17.0528564453125,17.42571449279785,17.09857177734375,249897200,14.922148704528809
2008-03-11,18.211427688598633,17.428571701049805,17.72857093811035,18.19285774230957,290985800,15.877151489257812
2008-03-12,18.382856369018555,17.881427764892578,18.148571014404297,18.00428581237793,264907300,15.712576866149902
2008-03-13,18.5,17.571428298950195,17.72857093811035,18.277143478393555,315525700,15.950704574584961
2008-03-14,18.614286422729492,17.742856979370117,18.554285049438477,18.087142944335938,289160200,15.784891128540039
2008-03-17,18.3700008392334,17.507143020629883,17.507143020629883,18.104286193847656,268149700,15.799849510192871
2008-03-18,19.0,18.381427764892578,18.454286575317383,18.974285125732422,301280000,16.559106826782227
2008-03-19,19.18428611755371,18.5242862701416,19.01714324951172,18.5242862701416,252634200,16.16639518737793
2008-03-20,19.04142951965332,18.454286575317383,18.731428146362305,19.038572311401367,227196900,16.615211486816406
2008-03-24,20.121429443359375,19.091428756713867,19.144285202026367,19.932857513427734,266730100,17.395666122436523
2008-03-25,20.44285774230957,19.618572235107422,19.994285583496094,20.139999389648438,263097800,17.576444625854492
2008-03-26,20.81999969482422,20.091428756713867,20.124286651611328,20.722856521606445,295521100,18.085113525390625
2008-03-27,20.75857162475586,19.998571395874023,20.707143783569336,20.035715103149414,249957400,17.485431671142578
2008-03-28,20.66428565979004,20.22857093811035,20.257143020629883,20.43000030517578,178652600,17.82953643798828
2008-03-31,20.81571388244629,20.360000610351562,20.46714210510254,20.5,192016300,17.890621185302734
2008-04-01,21.3799991607666,20.515714645385742,20.899999618530273,21.36142921447754,258141800,18.642396926879883
2008-04-02,21.600000381469727,20.83571434020996,21.25428581237793,21.06999969482422,261242100,18.388065338134766
2008-04-03,21.9471435546875,21.0,21.00857162475586,21.658571243286133,262892000,18.90172004699707
2008-04-04,22.101428985595703,21.535715103149414,21.74142837524414,21.868572235107422,213604300,19.08498764038086
2008-04-07,22.812856674194336,22.158571243286133,22.304285049438477,22.270000457763672,289581600,19.435319900512695
2008-04-08,22.350000381469727,21.760000228881836,21.935714721679688,21.834285736083984,253573600,19.055070877075195
2008-04-09,21.984285354614258,21.494285583496094,21.90142822265625,21.63428497314453,218349600,18.880529403686523
2008-04-10,22.202857971191406,21.514286041259766,21.59000015258789,22.078571319580078,238940800,19.26825714111328
2008-04-11,21.899999618530273,20.91428565979004,21.817142486572266,21.020000457763672,302519000,18.34442901611328
2008-04-14,21.321428298950195,20.648571014404297,20.96714210510254,21.11142921447754,211271900,18.42422103881836
2008-04-15,21.38857078552246,20.817142486572266,21.342857360839844,21.1971435546875,174509300,18.499034881591797
2008-04-16,22.014286041259766,21.51714324951172,21.674285888671875,21.957143783569336,198943500,19.16229248046875
2008-04-17,22.285715103149414,21.907142639160156,22.0242862701416,22.06999969482422,176066800,19.26077651977539
2008-04-18,23.18000030517578,22.625713348388672,22.731428146362305,23.005714416503906,256691400,20.077394485473633
2008-04-21,24.071428298950195,23.108572006225586,23.1728572845459,24.022857666015625,259788200,20.965057373046875
2008-04-22,24.0,22.584285736083984,23.91428565979004,22.885713577270508,359893100,19.97266387939453
2008-04-23,23.54857063293457,23.011428833007812,23.435714721679688,23.270000457763672,376047700,20.308034896850586
2008-04-24,24.28285789489746,22.74142837524414,23.6200008392334,24.13428497314453,424016600,21.062307357788086
2008-04-25,24.44285774230957,23.7742862701416,24.385713577270508,24.247142791748047,248118500,21.16080665588379
2008-04-28,24.821428298950195,24.161428451538086,24.25,24.605714797973633,196803600,21.473730087280273
2008-04-29,25.09428596496582,24.321428298950195,24.444286346435547,25.007143020629883,230869100,21.82406234741211
2008-04-30,25.714284896850586,24.702857971191406,25.170000076293945,24.850000381469727,284881100,21.68692398071289
2008-05-01,25.714284896850586,24.979999542236328,24.994285583496094,25.714284896850586,225894200,22.44119644165039
2008-05-02,25.988571166992188,25.507143020629883,25.74142837524414,25.84857177734375,251520500,22.558391571044922
2008-05-05,26.472856521606445,25.864286422729492,25.988571166992188,26.389999389648438,213639300,23.030899047851562
2008-05-06,26.731428146362305,26.025714874267578,26.3799991607666,26.665714263916016,229717600,23.271522521972656
2008-05-07,26.885713577270508,25.79142951965332,26.578571319580078,26.084285736083984,289283400,22.76410484313965
2008-05-08,26.64285659790039,26.152856826782227,26.252857208251953,26.437143325805664,224771400,23.072046279907227
2008-05-09,26.321428298950195,25.90999984741211,26.165714263916016,26.207143783569336,168268100,22.871322631835938
2008-05-12,26.981428146362305,26.121429443359375,26.45857048034668,26.8799991607666,204640800,23.45853042602539
2008-05-13,27.350000381469727,26.837142944335938,26.944286346435547,27.137142181396484,205809100,23.68294334411621
2008-05-14,27.46285629272461,26.510000228881836,27.318571090698242,26.608572006225586,229205900,23.221654891967773
2008-05-15,27.128570556640625,26.314285278320312,26.687143325805664,27.104286193847656,218302000,23.65427017211914
2008-05-16,27.185714721679688,26.714284896850586,27.158571243286133,26.8028564453125,191442300,23.391204833984375
2008-05-19,26.95571517944336,25.899999618530273,26.837142944335938,26.22857093811035,236455100,22.8900203704834
2008-05-20,26.59428596496582,25.731428146362305,25.974285125732422,26.55714225769043,242462500,23.176769256591797
2008-05-21,26.850000381469727,25.178571701049805,26.5242862701416,25.45571517944336,289414300,22.215538024902344
2008-05-22,25.904285430908203,24.571428298950195,25.608572006225586,25.292856216430664,301683900,22.07341194152832
2008-05-23,25.998571395874023,25.399999618530273,25.82428550720215,25.881427764892578,226729300,22.58706283569336
2008-05-27,26.632856369018555,25.977142333984375,26.10714340209961,26.632856369018555,197476300,23.242847442626953
2008-05-28,26.850000381469727,26.24571418762207,26.772857666015625,26.715713500976562,185994900,23.315156936645508
2008-05-29,26.885713577270508,26.5,26.68000030517578,26.670000076293945,161796600,23.275259017944336
2008-05-30,27.0771427154541,26.768571853637695,26.77857208251953,26.964284896850586,152546100,23.532089233398438
2008-06-02,27.092857360839844,26.36142921447754,26.94285774230957,26.58571434020996,169960000,23.201709747314453
2008-06-03,26.885713577270508,26.04857063293457,26.694286346435547,26.481428146362305,187630100,23.11069107055664
2008-06-04,26.727142333984375,26.17571449279785,26.288572311401367,26.45571517944336,181745900,23.0882511138916
2008-06-05,27.1200008392334,26.52857208251953,26.6200008392334,27.06142807006836,188861400,23.616865158081055
2008-06-06,27.135713577270508,26.507143020629883,26.85714340209961,26.520000457763672,241605700,23.144351959228516
2008-06-09,26.420000076293945,25.10714340209961,26.398571014404297,25.944286346435547,472098200,22.64192008972168
2008-06-10,26.682857513427734,25.57428550720215,25.78714370727539,26.520000457763672,285235300,23.144351959228516
2008-06-11,26.571428298950195,25.65571403503418,26.334285736083984,25.829999923706055,240387700,22.542179107666016
2008-06-12,26.08571434020996,24.457143783569336,25.927143096923828,24.751428604125977,327083400,21.600894927978516
2008-06-13,24.8799991607666,23.61571502685547,24.520000457763672,24.624286651611328,336489300,21.489940643310547
2008-06-16,25.41428565979004,24.152856826782227,24.47142791748047,25.26285743713379,262932600,22.047231674194336
2008-06-17,25.998571395874023,25.34428596496582,25.44285774230957,25.91857147216797,224914200,22.61948013305664
2008-06-18,26.02857208251953,25.33571434020996,25.874286651611328,25.535715103149414,202867000,22.285362243652344
2008-06-19,26.04857063293457,25.257143020629883,25.507143020629883,25.842857360839844,197987300,22.55340576171875
2008-06-20,25.85714340209961,25.0,25.621429443359375,25.038572311401367,222091800,21.851491928100586
2008-06-23,25.125713348388672,24.50857162475586,24.96285629272461,24.73714256286621,161445200,21.58843231201172
2008-06-24,25.11142921447754,24.518571853637695,24.624286651611328,24.75,155486800,21.599655151367188
2008-06-25,25.547142028808594,24.84000015258789,24.944286346435547,25.341428756713867,161112700,22.115806579589844
2008-06-26,24.977142333984375,24.001428604125977,24.867143630981445,24.03714370727539,217402500,20.977535247802734
2008-06-27,24.367143630981445,23.450000762939453,23.78714370727539,24.29857063293457,260562400,21.205678939819336
2008-06-30,24.571428298950195,23.8028564453125,24.312856674194336,23.920000076293945,171049200,20.875301361083984
2008-07-01,24.959999084472656,23.428571701049805,23.461427688598633,24.954286575317383,277820200,21.777938842773438
2008-07-02,25.350000381469727,24.025714874267578,25.02857208251953,24.025714874267578,209379800,20.967559814453125
2008-07-03,24.595714569091797,23.678571701049805,24.227142333984375,24.3028564453125,130840500,21.209421157836914
2008-07-07,25.304285049438477,24.55714225769043,24.73714256286621,25.022857666015625,205097900,21.837778091430664
2008-07-08,25.671428680419922,24.677143096923828,25.05714225769043,25.649999618530273,222087600,22.38509178161621
2008-07-09,25.84428596496582,24.87714195251465,25.742856979370117,24.89285659790039,223944000,21.724327087402344
2008-07-10,25.334285736083984,24.481428146362305,24.988571166992188,25.23285675048828,210172200,22.021045684814453
2008-07-11,25.301427841186523,24.428571701049805,25.067142486572266,24.654285430908203,232502900,21.516122817993164
2008-07-14,25.614286422729492,24.7257137298584,25.605714797973633,24.84000015258789,221513600,21.678197860717773
2008-07-15,24.81999969482422,23.770000457763672,24.639999389648438,24.234285354614258,260010800,21.149580001831055
2008-07-16,24.704286575317383,24.08571434020996,24.314285278320312,24.687143325805664,186947600,21.54479217529297
2008-07-17,24.997142791748047,24.484285354614258,24.871429443359375,24.54428482055664,189381500,21.42011833190918
2008-07-18,24.235713958740234,23.571428298950195,24.07428550720215,23.592857360839844,217103600,20.589799880981445
2008-07-21,23.928571701049805,23.01714324951172,23.842857360839844,23.755714416503906,340117400,20.7319278717041
2008-07-22,23.251428604125977,20.932857513427734,21.285715103149414,23.145713806152344,469898100,20.19957160949707
2008-07-23,24.0528564453125,23.079999923706055,23.56999969482422,23.751428604125977,265442100,20.728191375732422
2008-07-24,23.608572006225586,22.635713577270508,23.474285125732422,22.718570709228516,209904800,19.82679557800293
2008-07-25,23.285715103149414,22.66428565979004,22.91428565979004,23.15999984741211,158409300,20.212038040161133
2008-07-28,23.209999084472656,22.002857208251953,23.191429138183594,22.05714225769043,195178200,19.249557495117188
2008-07-29,22.77857208251953,21.950000762939453,22.20142936706543,22.440000534057617,171017700,19.583683013916016
2008-07-30,22.927143096923828,22.297142028808594,22.540000915527344,22.84000015258789,181295800,19.932767868041992
2008-07-31,23.171428680419922,22.42571449279785,22.505714416503906,22.707143783569336,159374600,19.816822052001953
2008-08-01,22.855714797973633,22.25,22.842857360839844,22.3799991607666,136159800,19.531320571899414
2008-08-04,22.55714225769043,21.84428596496582,22.371429443359375,21.889999389648438,148131900,19.10369300842285
2008-08-05,22.97142791748047,22.117143630981445,22.202857971191406,22.948572158813477,172092900,20.027517318725586
2008-08-06,23.91428565979004,22.571428298950195,22.85285758972168,23.45571517944336,197852200,20.470115661621094
2008-08-07,23.735713958740234,23.071428298950195,23.244285583496094,23.367143630981445,168093100,20.392810821533203
2008-08-08,24.235713958740234,23.39285659790039,23.408571243286133,24.22142791748047,178499300,21.138364791870117
2008-08-11,25.214284896850586,24.238571166992188,24.295713424682617,24.79428482055664,222826100,21.638294219970703
2008-08-12,25.612857818603516,24.78714370727539,24.788572311401367,25.247142791748047,209069700,22.03351402282715
2008-08-13,25.714284896850586,25.128570556640625,25.42571449279785,25.614286422729492,210586600,22.353933334350586
2008-08-14,25.77857208251953,25.40571403503418,25.4757137298584,25.617143630981445,177825200,22.356414794921875
2008-08-15,25.678571701049805,25.007143020629883,25.5771427154541,25.105714797973633,177062900,21.910085678100586
2008-08-18,25.40142822265625,24.83142852783203,25.08142852783203,25.055713653564453,138003600,21.866453170776367
2008-08-19,25.295713424682617,24.54428482055664,24.93428611755371,24.790000915527344,154051100,21.63456153869629
2008-08-20,25.277143478393555,24.801427841186523,24.96714210510254,25.1200008392334,126737800,21.922555923461914
2008-08-21,25.064285278320312,24.555713653564453,24.924285888671875,24.898571014404297,134936200,21.72931480407715
2008-08-22,25.35714340209961,25.08142852783203,25.117143630981445,25.255714416503906,109902800,22.040998458862305
2008-08-25,25.17571449279785,24.522857666015625,25.16428565979004,24.649999618530273,121106300,21.51238250732422
2008-08-26,24.98285675048828,24.658571243286133,24.68000030517578,24.805713653564453,111387500,21.648271560668945
2008-08-27,25.108572006225586,24.59857177734375,24.75857162475586,24.952857971191406,119445200,21.776689529418945
2008-08-28,25.178571701049805,24.678571701049805,25.040000915527344,24.81999969482422,107846200,21.660741806030273
2008-08-29,24.785715103149414,24.148571014404297,24.70857048034668,24.218570709228516,149822400,21.135873794555664
2008-09-02,24.785715103149414,23.571428298950195,24.628570556640625,23.74142837524414,195190800,20.719451904296875
2008-09-03,24.097143173217773,23.428571701049805,23.834285736083984,23.851428985595703,183708700,20.815454483032227
2008-09-04,23.98714256286621,22.972856521606445,23.694286346435547,23.031429290771484,185846500,20.099834442138672
2008-09-05,23.200000762939453,22.52142906188965,22.65571403503418,22.882856369018555,196721000,19.970170974731445
2008-09-08,23.555713653564453,21.637142181396484,23.510000228881836,22.559999465942383,261494800,19.688413619995117
2008-09-09,22.851428985595703,21.398571014404297,22.408571243286133,21.66857147216797,311256400,18.910446166992188
2008-09-10,22.141427993774414,21.257143020629883,21.760000228881836,21.658571243286133,243285700,18.90172004699707
2008-09-11,21.855714797973633,20.85714340209961,21.16857147216797,21.80714225769043,242783800,19.0313777923584
2008-09-12,21.558570861816406,20.928571701049805,21.558570861816406,21.277143478393555,198256800,18.568843841552734
2008-09-15,21.09857177734375,20.051427841186523,20.290000915527344,20.051427841186523,230158600,17.499147415161133
2008-09-16,20.35714340209961,18.878570556640625,19.12285804748535,19.98285675048828,299959100,17.439302444458008
2008-09-17,19.78714370727539,18.261428833007812,19.784286499023438,18.261428833007812,300113800,15.936989784240723
2008-09-18,19.347143173217773,17.239999771118164,18.652856826782227,19.15571403503418,419063400,16.71744155883789
2008-09-19,20.600000381469727,19.472856521606445,20.371429443359375,20.1299991607666,357718900,17.56771469116211
2008-09-22,20.035715103149414,18.665714263916016,19.99142837524414,18.72142791748047,214178300,16.33843994140625
2008-09-23,19.399999618530273,18.09428596496582,18.83571434020996,18.1200008392334,320091100,15.813565254211426
2008-09-24,18.707143783569336,17.878570556640625,18.181428909301758,18.387142181396484,261753800,16.046701431274414
2008-09-25,19.255714416503906,18.360000610351562,18.542856216430664,18.847143173217773,251511400,16.448148727416992
2008-09-26,18.542856216430664,17.571428298950195,17.84428596496582,18.31999969482422,281612800,15.988109588623047
2008-09-29,17.097143173217773,14.369999885559082,17.088571548461914,15.037142753601074,655514300,13.123113632202148
2008-09-30,16.428571701049805,15.185714721679688,15.464285850524902,16.23714256286621,406670600,14.170366287231445
2008-10-01,16.051427841186523,15.341428756713867,15.988571166992188,15.588571548461914,324121000,13.604351997375488
2008-10-02,15.541428565979004,14.285714149475098,15.430000305175781,14.300000190734863,402341100,12.479802131652832
2008-10-03,15.214285850524902,13.521428108215332,14.857142448425293,13.867142677307129,573599600,12.10203742980957
2008-10-06,14.111428260803223,12.505714416503906,13.1371431350708,14.020000457763672,526854300,12.235440254211426
2008-10-07,14.5,12.70714282989502,14.35428524017334,12.737142562866211,469693000,11.115874290466309
2008-10-08,13.761428833007812,12.239999771118164,12.272856712341309,12.827142715454102,551935300,11.194416999816895
2008-10-09,13.685714721679688,12.371428489685059,13.335714340209961,12.677143096923828,404345900,11.06351089477539
2008-10-10,14.285714149475098,12.142857551574707,12.242856979370117,13.828571319580078,554824900,12.068378448486328
2008-10-13,15.789999961853027,14.431428909301758,14.935714721679688,15.751428604125977,384769000,13.746480941772461
2008-10-14,16.628570556640625,14.734285354614258,16.608572006225586,14.868571281433105,495248600,12.97599983215332
2008-10-15,15.285714149475098,13.984285354614258,14.834285736083984,13.992856979370117,396043900,12.211751937866211
2008-10-16,14.775713920593262,13.105713844299316,14.252857208251953,14.55571460723877,495130300,12.702964782714844
2008-10-17,14.577142715454102,12.270000457763672,14.228571891784668,13.914285659790039,440556900,12.143183708190918
2008-10-20,14.289999961853027,13.377142906188965,14.25428581237793,14.062856674194336,387292500,12.272839546203613
2008-10-21,13.985713958740234,13.022856712341309,13.850000381469727,13.069999694824219,548415000,11.40636157989502
2008-10-22,14.464285850524902,13.275713920593262,13.90999984741211,13.838571548461914,562202200,12.077104568481445
2008-10-23,14.178571701049805,13.128571510314941,13.787142753601074,14.032856941223145,418857600,12.246659278869629
2008-10-24,13.985713958740234,12.872857093811035,12.904285430908203,13.768571853637695,397514600,12.01601505279541
2008-10-27,13.947142601013184,13.122857093811035,13.581428527832031,13.15571403503418,302192800,11.48116683959961
2008-10-28,14.357142448425293,13.195713996887207,13.632857322692871,14.272856712341309,408533300,12.456110000610352
2008-10-29,15.648571014404297,14.277142524719238,14.408571243286133,14.935714721679688,487744600,13.034594535827637
2008-10-30,16.027143478393555,15.372857093811035,15.46142864227295,15.8628568649292,409522400,13.843725204467773
2008-10-31,15.825714111328125,15.020000457763672,15.342857360839844,15.369999885559082,414939000,13.413603782653809
2008-11-03,15.585714340209961,14.979999542236328,15.132857322692871,15.279999732971191,264484500,13.335057258605957
2008-11-04,15.970000267028809,15.238571166992188,15.712857246398926,15.855713844299316,349670300,13.837491035461426
2008-11-05,15.674285888671875,14.712857246398926,15.558571815490723,14.757143020629883,314113800,12.878754615783691
2008-11-06,14.682857513427734,14.0,14.435714721679688,14.157142639160156,329768600,12.355127334594727
2008-11-07,14.264286041259766,13.674285888671875,14.177143096923828,14.034285545349121,273813400,12.247904777526855
2008-11-10,14.342857360839844,13.5,14.3100004196167,13.697142601013184,280955500,11.953676223754883
2008-11-11,13.881428718566895,13.180000305175781,13.544285774230957,13.53857135772705,306134500,11.815291404724121
2008-11-12,13.319999694824219,12.85857105255127,13.204285621643066,12.874285697937012,294744100,11.235559463500977
2008-11-13,13.777142524719238,12.28857135772705,12.838571548461914,13.777142524719238,463521800,12.0234956741333
2008-11-14,13.427143096923828,12.857142448425293,13.394286155700684,12.89142894744873,351316700,11.250518798828125
2008-11-17,12.935714721679688,12.465714454650879,12.640000343322754,12.591428756713867,290631600,10.98870849609375
2008-11-18,12.998571395874023,12.408571243286133,12.80571460723877,12.84428596496582,302423800,11.20937728881836
2008-11-19,13.082857131958008,12.315713882446289,12.777142524719238,12.327142715454102,292975200,10.758061408996582
2008-11-20,12.350000381469727,11.428571701049805,12.177143096923828,11.498571395874023,429203600,10.034954071044922
2008-11-21,12.017143249511719,11.30571460723877,11.704285621643066,11.79714298248291,392317800,10.295522689819336
2008-11-24,13.541428565979004,12.119999885559082,12.172857284545898,13.278571128845215,360564400,11.588384628295898
2008-11-25,13.529999732971191,12.59428596496582,13.518571853637695,12.971428871154785,308823200,11.320337295532227
2008-11-26,13.607142448425293,12.835714340209961,12.845714569091797,13.571428298950195,224959000,11.843965530395508
2008-11-28,13.537142753601074,13.122857093811035,13.528571128845215,13.238571166992188,74443600,11.55347728729248
2008-12-01,13.181428909301758,12.70285701751709,13.04285717010498,12.704285621643066,230941900,11.087199211120605
2008-12-02,13.235713958740234,12.357142448425293,12.861428260803223,13.210000038146973,287180600,11.528541564941406
2008-12-03,13.747142791748047,12.685714721679688,12.771428108215332,13.699999809265137,334670000,11.956170082092285
2008-12-04,13.601428985595703,12.722857475280762,13.489999771118164,13.058571815490723,272842500,11.39638900756836
2008-12-05,13.498571395874023,12.69428539276123,12.907142639160156,13.428571701049805,260948800,11.719292640686035
2008-12-08,14.399999618530273,13.685714721679688,13.89714241027832,14.24571418762207,296285500,12.432421684265137
2008-12-09,14.800000190734863,13.8871431350708,14.005714416503906,14.294285774230957,300874000,12.474812507629395
2008-12-10,14.212857246398926,13.785714149475098,13.981428146362305,14.029999732971191,234511900,12.24416446685791
2008-12-11,14.462857246398926,13.54714298248291,13.907142639160156,13.571428298950195,260154300,11.843965530395508
2008-12-12,14.142857551574707,13.218571662902832,13.257143020629883,14.03857135772705,260293600,12.251646041870117
2008-12-15,13.744285583496094,13.285714149475098,13.712857246398926,13.535714149475098,222939500,11.812796592712402
2008-12-16,13.782856941223145,13.25,13.425714492797852,13.632857322692871,273376600,11.897573471069336
2008-12-17,13.014286041259766,12.574285507202148,13.00428581237793,12.737142562866211,323465100,11.115874290466309
2008-12-18,12.975714683532715,12.634285926818848,12.75857162475586,12.775713920593262,214354000,11.149534225463867
2008-12-19,12.99142837524414,12.685714721679688,12.84857177734375,12.857142448425293,200480000,11.220598220825195
2008-12-22,12.861428260803223,12.09857177734375,12.859999656677246,12.248571395874023,211185100,10.689493179321289
2008-12-23,12.552857398986816,12.271428108215332,12.40999984741211,12.34000015258789,158757900,10.769281387329102
2008-12-24,12.321428298950195,12.078571319580078,12.30571460723877,12.148571014404297,67833500,10.60222053527832
2008-12-26,12.488571166992188,12.177143096923828,12.377142906188965,12.25857162475586,77081200,10.698219299316406
2008-12-29,12.517143249511719,12.152856826782227,12.359999656677246,12.372857093811035,171500000,10.797955513000488
2008-12-30,12.578571319580078,12.10285758972168,12.488571166992188,12.327142715454102,241900400,10.758061408996582
2008-12-31,12.534285545349121,12.191428184509277,12.281428337097168,12.192856788635254,151885300,10.640865325927734
2009-01-02,13.005714416503906,12.165714263916016,12.268571853637695,12.964285850524902,186503800,11.314104080200195
2009-01-05,13.739999771118164,13.244285583496094,13.3100004196167,13.511428833007812,295402100,11.79160213470459
2009-01-06,13.881428718566895,13.19857120513916,13.70714282989502,13.28857135772705,322327600,11.597111701965332
2009-01-07,13.214285850524902,12.894286155700684,13.115714073181152,13.001428604125977,188262200,11.346517562866211
2009-01-08,13.307143211364746,12.8628568649292,12.918571472167969,13.242856979370117,168375200,11.557215690612793
2009-01-09,13.34000015258789,12.877142906188965,13.315713882446289,12.9399995803833,136711400,11.29290771484375
2009-01-12,12.998571395874023,12.507143020629883,12.922857284545898,12.665714263916016,154429100,11.053535461425781
2009-01-13,12.819999694824219,12.335714340209961,12.605713844299316,12.529999732971191,199599400,10.935094833374023
2009-01-14,12.464285850524902,12.10285758972168,12.319999694824219,12.1899995803833,255416000,10.638372421264648
2009-01-15,12.017143249511719,11.435714721679688,11.510000228881836,11.911428451538086,457908500,10.39526081085205
2009-01-16,12.054286003112793,11.485713958740234,12.04285717010498,11.761428833007812,261906400,10.26435375213623
2009-01-20,11.714285850524902,11.171428680419922,11.704285621643066,11.171428680419922,229978700,9.749454498291016
2009-01-21,11.84000015258789,11.329999923706055,11.341428756713867,11.832857131958008,272317500,10.326690673828125
2009-01-22,12.857142448425293,12.260000228881836,12.577142715454102,12.622857093811035,352382100,11.016135215759277
2009-01-23,12.838571548461914,12.357142448425293,12.402856826782227,12.622857093811035,190942500,11.016135215759277
2009-01-26,12.99571418762207,12.614285469055176,12.69428539276123,12.80571460723877,173059600,11.175715446472168
2009-01-27,13.078571319580078,12.819999694824219,12.884285926818848,12.96142864227295,154509600,11.311609268188477
2009-01-28,13.571428298950195,13.071428298950195,13.15999984741211,13.45714282989502,215351500,11.74422550201416
2009-01-29,13.477143287658691,13.228571891784668,13.298571586608887,13.285714149475098,148182300,11.594618797302246
2009-01-30,13.374285697937012,12.85857105255127,13.228571891784668,12.875714302062988,162869700,11.236806869506836
2009-02-02,13.142857551574707,12.699999809265137,12.728571891784668,13.072856903076172,139561800,11.408852577209473
